"cleabs","nature","usage_1","usage_2","construction_legere","etat_de_l_objet","gcms_detruit","gcms_date_creation","gcms_date_modification","gcms_date_destruction","date_d_apparition","date_de_confirmation","diffusion","source_detaillee","sources","identifiants_sources","methode_d_acquisition_planimetrique","precision_planimetrique","methode_d_acquisition_altimetrique","precision_altimetrique","complement","nombre_de_logements","nombre_d_etages","materiaux_des_murs","materiaux_de_la_toiture","hauteur","altitude_minimale_sol","altitude_minimale_toit","altitude_maximale_toit","altitude_maximale_construction","altitude_maximale_sol","nom","commentaire_centralise","commentaire_collecteur","origine_du_batiment","source_restitution","metadonnees_unification","metadonnees_appariement_ff","appariement_fichiers_fonciers","identifiant_parcellaire","liens_vers_adresse","liens_vers_evolution","gcms_numrec","gcms_territoire","gcms_fingerprint","gcvs_nom_lot","exception_legitime","geometrie","gcvs_empreinte"
BATIMENT0000000216453350,Indifférenciée,Indifférencié,,false,En service,true,2009-01-27 15:42:43.520,2023-11-07 13:43:29.587,2025-10-10 11:46:40.576,,,true,"",,,BDParcellaire recalée,3.0,Corrélation,1.0,"",,,,,5.60,303.70,309.30,311.50,,304.00,,,,Cadastre,,TA=1BDU-NBDP;TX=-5;TY=1;Id Parcelle=073241000ZD010039;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000012655469;,"",,,,,49768041,FXX,b773269018df67bfdf37f46bd0274fa6,,,"MULTIPOLYGON Z(((956680.3 6505693.4 309.3, 956685.3 6505699.7 309.3, 956692.5 6505694.2 309.3, 956687.6 6505687.8 309.3, 956681 6505693 309.3, 956680.3 6505693.4 309.3)))","LINESTRING (956680.3 6505687.8, 956692.5 6505699.7)"
BATIMENT0000000216453351,Indifférenciée,Indifférencié,,true,En service,true,2009-01-27 15:42:43.520,2023-11-07 13:43:29.587,2025-10-10 11:46:40.576,,,true,"",,,BDParcellaire recalée,3.0,Corrélation,1.0,"",,,,,5.60,303.70,309.30,311.50,,304.00,,,,Cadastre,,TA=1BDU-NBDP;TX=-5;TY=1;Id Parcelle=073241000ZD010039;Type BDP=Construction légère;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000012655469;,"",,,,,49768041,FXX,a81aaee20203c8dc5f1fa7d9374f76a0,,,"MULTIPOLYGON Z(((956687.3 6505702.4 309.3, 956694.5 6505696.8 309.3, 956692.5 6505694.2 309.3, 956685.3 6505699.7 309.3, 956687.3 6505702.4 309.3)))","LINESTRING (956685.3 6505694.2, 956694.5 6505702.4)"
BATIMENT0000000216453353,Indifférenciée,Résidentiel,,false,En service,false,2009-01-27 15:42:43.520,2023-11-07 13:43:29.587,,1962-01-01,,true,"",,,BDParcellaire recalée,3.0,Corrélation,1.0,"",1,1,"20","30",4.00,303.50,307.60,308.50,,304.70,"",,,Cadastre,,TA=1BDU-NBDP;TX=1;TY=0;Id Parcelle=073241000ZD010040;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000012655473;,"{""fusion"": ""false"", ""classe_q"": ""C"", ""id_bati_ff"": ""73241000ZD0040-0085-0578--B"", ""indice_app"": ""0.13"", ""nb_bati_ff"": ""3"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""73241000ZD0040"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0"", ""indice_detaille"": ""DCCA""}",C 0.1,"73241000ZD0040","","",45703649,FXX,dd9695d6d12efd87a69c57e47c2430fb,,"","MULTIPOLYGON Z(((956714.6 6505697 307.6, 956716.4 6505695.7 307.6, 956718.6 6505699.2 307.6, 956716.8 6505700.3 307.6, 956718 6505702.1 307.6, 956723.7 6505698.7 307.6, 956717.7 6505689.2 307.6, 956711.9 6505692.8 307.6, 956714.6 6505697 307.6)))","LINESTRING (956711.9 6505689.2, 956723.7 6505702.1)"
BATIMENT0000000216743956,"Industriel, agricole ou commercial",Industriel,,false,En service,true,2009-02-04 14:51:37.369,2010-07-01 10:41:53.807,2012-08-17 15:39:55.405,,2006-07-01,true,"",,"",Photogrammétrie,2.5,Photogrammétrie,1.5,"",,,,,9.70,130.70,,,,,Restit PVA 2006,,,Imagerie aérienne,,"","",,,,"",8041173,FXX,"0",,"","MULTIPOLYGON Z(((746223.7 6987971.7 140.4, 746232.3 6987959.3 140.1, 746242 6987965 139.2, 746240.5 6987967.3 139.2, 746251.6 6987974.8 139.2, 746243.6 6987985.5 139.2, 746223.7 6987971.7 140.4)))","LINESTRING (746223.7 6987959.3, 746251.6 6987985.5)"
BATIMENT0000000220005584,"Industriel, agricole ou commercial",Indifférencié,,false,En service,true,2009-04-02 09:52:43.375,,2010-07-23 19:18:43.569,,2009-07-01,true,"",,,Photogrammétrie,2.5,Photogrammétrie,1.5,"",,,,,7.40,4.00,0.00,,,,RestitPVA Annee2009,,,Imagerie aérienne,,"","",,,,"",4921651,FXX,"0",,"","MULTIPOLYGON Z(((492183.4 6935843.6 9.5, 492277 6935876.2 11.3, 492282.1 6935858.1 11.4, 492271.1 6935841.6 10.2, 492266.9 6935839.6 10.9, 492268.4 6935833 10.8, 492270.5 6935834 8.9, 492293.4 6935815.5 9.8, 492283.4 6935807.1 9.8, 492252.2 6935831.9 8.4, 492225.8 6935829 7.9, 492191.1 6935820.7 7.9, 492183.4 6935843.6 9.5)))","LINESTRING (492183.4 6935807.1, 492293.4 6935876.2)"
BATIMENT0000000220005606,"Industriel, agricole ou commercial",Indifférencié,,false,En service,true,2009-04-02 09:52:43.375,,2010-07-23 19:02:28.916,,2009-07-01,true,"",,,Photogrammétrie,2.5,Photogrammétrie,1.5,"",,,,,12.10,3.40,0.00,,,,RestitPVA Annee2009,,,Imagerie aérienne,,"","",,,,"",4921635,FXX,"0",,"","MULTIPOLYGON Z(((491966.3 6935853.8 14.2, 492072 6935890.1 15.5, 492069.6 6935896.7 12.4, 492136.2 6935919.5 11.8, 492138.3 6935912.7 15.4, 492244.8 6935949.2 15, 492265.7 6935888.2 14.4, 491986.2 6935792.8 14.8, 491966.3 6935853.8 14.2)))","LINESTRING (491966.3 6935792.8, 492265.7 6935949.2)"
BATIMENT0000000221924720,"Industriel, agricole ou commercial",Indifférencié,,false,En service,true,2009-06-11 16:41:15.836,,2013-06-10 10:01:16.701,,2007-07-01,true,"",,,Photogrammétrie,2.5,Photogrammétrie,1.5,"",,,,,10.70,46.00,,,,,Restit PVA 2007,,,Imagerie aérienne,,"","",,,,"",9458627,FXX,"0",,"","MULTIPOLYGON Z(((526075.9 6700703.4 53.7, 526076.1 6700706.8 53.7, 526086.3 6700706.3 54.1, 526086.9 6700715.3 53.9, 526088.6 6700715.5 52.1, 526088.8 6700719.9 51.5, 526076.8 6700720.8 53.9, 526078.2 6700750.2 53.6, 526080.7 6700750.6 51.4, 526081.1 6700756.8 51.5, 526083.9 6700756.4 51.5, 526093 6700763.3 51.3, 526105.7 6700761.7 51.2, 526125.8 6700760.8 51.2, 526126.3 6700768 56.7, 526155.6 6700767.2 53.8, 526154.2 6700747.1 50.1, 526139.2 6700747.9 50.1, 526138.8 6700737.2 50.6, 526163 6700735.8 51.5, 526162 6700715.5 50.4, 526135.3 6700717.4 50.4, 526133.1 6700715.1 50.4, 526135.7 6700711.8 52.4, 526135.7 6700705 52.3, 526145.4 6700704.4 52.3, 526145.5 6700705.5 52.3, 526147.4 6700705.5 52.3, 526147.4 6700705.2 52.3, 526178.8 6700703.4 52.3, 526179.1 6700711.8 52.3, 526176.7 6700712 52.3, 526177.2 6700731.8 51.2, 526174.6 6700732 51.2, 526175.3 6700745.7 50.9, 526173.7 6700745.8 51, 526173.8 6700751.2 51, 526172.1 6700751.3 51, 526172.3 6700757.3 51, 526170.9 6700757.4 51, 526171 6700762.8 51, 526167.9 6700777.5 53.3, 526167.9 6700781.9 52.7, 526165 6700782.1 52.7, 526164.9 6700781.4 52.7, 526159.6 6700781.8 53.9, 526159.7 6700782.8 53.9, 526158.6 6700783.7 53.9, 526156.5 6700783.8 53.9, 526156 6700778.4 53.9, 526141.6 6700779.1 54, 526141.8 6700787.3 50.6, 526123.8 6700788.2 56, 526108 6700788.8 55.9, 526089 6700790 51.3, 526088.9 6700781.7 53.1, 526074 6700782.7 53.9, 526074.3 6700786.3 53.9, 526073.1 6700787.9 53.9, 526070.7 6700788 53.9, 526070.1 6700787.1 53.9, 526062.8 6700787.2 53.9, 526059 6700761.5 55, 526052.3 6700721.7 55.1, 526066 6700721 55.1, 526065.8 6700717.2 55.1, 526055.8 6700717.6 55.1, 526055.7 6700713.8 55.1, 526058 6700710.4 55.1, 526061.4 6700710.3 55.1, 526064.8 6700706.4 55.4, 526064.8 6700704.2 54.4, 526075.9 6700703.4 53.7)))","LINESTRING (526052.3 6700703.4, 526179.1 6700790)"
BATIMENT0000000221924738,Indifférenciée,Indifférencié,,false,En service,true,2009-06-11 16:41:15.836,,2013-06-10 10:28:59.128,,2007-07-01,true,"",,,Photogrammétrie,2.5,Photogrammétrie,1.5,"",,,,,22.50,49.40,,,,,Restit PVA 2007,,,Imagerie aérienne,,"","",,,,"",9459256,FXX,"0",,"","MULTIPOLYGON Z(((525603.1 6701631 62.5, 525599.8 6701629.8 61.2, 525600.1 6701622 61.2, 525604 6701622 61.2, 525604 6701623 61.2, 525608.5 6701623.6 62.2, 525610 6701618.6 62.2, 525613.8 6701619.5 63.1, 525616.4 6701611.5 63.1, 525618.1 6701605.2 57.7, 525611.5 6701603.5 57.8, 525612.1 6701601 57.8, 525610 6701600.3 57.8, 525610.1 6701599.3 57.8, 525604.4 6701597.6 57.8, 525607.5 6701589.2 69, 525605.5 6701588.7 69, 525607.3 6701581.8 71.5, 525609.2 6701572 71.9, 525610 6701567.9 71.8, 525604.2 6701567 58.9, 525605.1 6701544.1 59.4, 525598.5 6701543.7 58.7, 525594.6 6701558 55.3, 525582.7 6701554.4 57.8, 525578.1 6701570.3 55.4, 525572.4 6701568.9 54.4, 525578.1 6701547.3 58, 525578.7 6701541.4 57.9, 525573.6 6701540.7 59.6, 525572.4 6701545.6 57.7, 525556.4 6701543.7 58.3, 525549.7 6701577.7 58.4, 525534 6701575.1 58.3, 525531.8 6701581.2 54.2, 525517.4 6701578.9 55.9, 525514.1 6701590.2 55.4, 525511.8 6701599.1 55, 525509.6 6701604.7 66.6, 525508 6701610.6 68.5, 525524.5 6701611 68.6, 525544.6 6701611.7 66.8, 525544.9 6701616.7 67.3, 525560.4 6701617 67.9, 525559.7 6701628.2 66.9, 525542.9 6701627.8 66.7, 525521.8 6701627.1 66.7, 525521.1 6701624.3 71.3, 525504.6 6701624 71, 525506.9 6701612.2 68.5, 525480 6701602.4 65.6, 525475.5 6701613.9 65.1, 525468.9 6701610.9 64.3, 525468.2 6701609.2 62.7, 525474.9 6701579.1 63.4, 525479.3 6701554.1 63.2, 525481.9 6701539.2 63.2, 525481.3 6701521.8 61.1, 525487.1 6701523.2 67.6, 525494.2 6701523.5 67.7, 525503.3 6701524.8 66.6, 525503.4 6701523.7 66.6, 525519.9 6701525.4 65.5, 525538.4 6701527.3 62.3, 525557.9 6701529.4 60.7, 525560.5 6701530.3 62.5, 525574.7 6701532.1 62.5, 525581.5 6701531.6 60.2, 525591.8 6701532.2 60.2, 525604.6 6701533.5 61, 525603.9 6701536.1 62.3, 525615.8 6701536.3 62.2, 525627.1 6701537.7 64.1, 525627.7 6701535.4 64.1, 525636.4 6701537.2 64, 525627.2 6701573.1 66.1, 525633.4 6701573.9 64.9, 525628.5 6701595 63.8, 525624.6 6701613.9 63.6, 525619.6 6701632.4 63.7, 525610.6 6701631.7 62.8, 525603.1 6701631 62.5)))","LINESTRING (525468.2 6701521.8, 525636.4 6701632.4)"
BATIMENT0000000224214629,Indifférenciée,Indifférencié,,false,En service,true,2009-09-11 11:30:52.864,,2013-09-11 19:42:43.127,,2008-07-01,true,"",,"",Photogrammétrie,2.5,Photogrammétrie,1.5,"",,,,,8.90,152.70,,,,,Restit PVA 2008,,,Imagerie aérienne,,"","",,,,"",9930947,FXX,"0",,"","MULTIPOLYGON Z(((949456.2 6242361.4 160.4, 949451.9 6242366.3 160.3, 949457.7 6242368.9 161.6, 949456.4 6242371.2 161.6, 949466.1 6242375.9 160, 949470 6242368.6 160, 949456.2 6242361.4 160.4)))","LINESTRING (949451.9 6242361.4, 949470 6242375.9)"
BATIMENT0000000224214641,Indifférenciée,Indifférencié,,false,En service,true,2009-09-11 11:30:52.864,,2013-09-11 19:42:43.127,,2008-07-01,true,"",,"",Photogrammétrie,2.5,Photogrammétrie,1.5,"",,,,,4.60,148.70,,,,,Restit PVA 2008,,,Imagerie aérienne,,"","",,,,"",9930947,FXX,"0",,"","MULTIPOLYGON Z(((949491.4 6242357.3 153.3, 949498.6 6242360.3 153.3, 949496.7 6242365 153.3, 949493.1 6242363.4 153.3, 949493.5 6242362.1 153.3, 949490 6242360.3 153.3, 949491.4 6242357.3 153.3)))","LINESTRING (949490 6242357.3, 949498.6 6242365)"
BATIMENT0000000224214685,Indifférenciée,Indifférencié,,false,En service,true,2009-09-11 11:30:52.864,,2013-09-11 19:42:43.127,,2008-07-01,true,"",,"",Photogrammétrie,2.5,Photogrammétrie,1.5,"",,,,,8.70,150.70,,,,,Restit PVA 2008,,,Imagerie aérienne,,"","",,,,"",9930947,FXX,"0",,"","MULTIPOLYGON Z(((949476.8 6242354.3 159.1, 949473.9 6242359.3 159.2, 949476 6242360.7 159.4, 949472.7 6242366.4 159.4, 949481.5 6242370.5 157, 949494.8 6242371.3 154.3, 949496.2 6242367 154, 949485 6242365.6 154.8, 949486.6 6242362.7 155.3, 949483.7 6242361.6 158.1, 949485.3 6242357.8 158.1, 949476.8 6242354.3 159.1)))","LINESTRING (949472.7 6242354.3, 949496.2 6242371.3)"
BATIMENT0000000224215646,"Industriel, agricole ou commercial",Indifférencié,,false,En service,true,2009-09-11 11:34:52.124,2017-02-10 16:35:23.163,2019-07-10 23:00:26.457,,2008-07-01,true,"",,"",Photogrammétrie,2.5,Photogrammétrie,1.5,"",,,,,6.80,262.50,,270.27,270.85,264.73,Restit PVA 2008,,"",Imagerie aérienne,"","","",,,,"",35860551,FXX,"890c18cb5e9eb62fde19f529297e995f",,"","MULTIPOLYGON Z(((937966.8 6274262.2 267.8, 937982.2 6274272.5 267.8, 937979.1 6274277.8 267.8, 937977.3 6274276.6 269.3, 937971.8 6274285.2 267.5, 937958.2 6274275.9 267.5, 937960.5 6274272.4 267.7, 937960 6274271.8 267.7, 937966.8 6274262.2 267.8)))","LINESTRING (937958.2 6274262.2, 937982.2 6274285.2)"
BATIMENT0000000224699484,Indifférenciée,Indifférencié,,false,En service,true,2009-09-29 17:30:22.145,,2011-05-19 13:49:41.459,,2009-07-01,true,"",,"",Photogrammétrie,2.5,Photogrammétrie,1.5,"",,,,,4.30,227.30,,,,,Restit PVA 2009,,,Imagerie aérienne,,"","",,,,"",5941180,FXX,"0",,"","MULTIPOLYGON Z(((909988 6258469.3 231.4, 909983.8 6258469.3 230.9, 909983.1 6258477.1 230.5, 909985.1 6258478.8 231.6, 909990 6258479.1 231.6, 909990.3 6258470.2 231.5, 909988 6258469.3 231.4)))","LINESTRING (909983.1 6258469.3, 909990.3 6258479.1)"
BATIMENT0000000224699547,Indifférenciée,Indifférencié,,false,En service,false,2009-09-29 17:30:22.145,2011-04-29 12:48:51.969,,,2009-07-01,true,"",,"",Photogrammétrie,2.5,Photogrammétrie,1.5,"",,,,,6.50,225.90,,,,,Restit PVA 2009,,,Imagerie aérienne,,TA=1BDU-0BDP;TX=0;TY=0;Id Parcelle=;Type BDP=;Anc. SG2D=Photogrammétrie;Anc. CLEABS=BATIMENT0000000224699547;,"",,,,"",5870784,FXX,"0",,"","MULTIPOLYGON Z(((909984.9 6258446.7 231.3, 909985.1 6258443.3 232.4, 909982.2 6258443 232.3, 909982.2 6258440.7 232.2, 909969 6258441.7 230, 909963.4 6258442.7 229.2, 909964.4 6258451.2 229.5, 909969.3 6258451 229.5, 909969.4 6258454.6 229.5, 909971.9 6258454.5 229.5, 909972.5 6258446 230.4, 909984.9 6258446.7 231.3)))","LINESTRING (909963.4 6258440.7, 909985.1 6258454.6)"
BATIMENT0000000224702195,Indifférenciée,Indifférencié,,false,En service,true,2009-09-29 17:39:36.410,,2011-04-26 15:29:25.981,,2009-07-01,true,"",,"",Photogrammétrie,2.5,Photogrammétrie,1.5,"",,,,,10.00,110.40,,,,,Restit PVA 2009,,,Imagerie aérienne,,"","",,,,"",5865217,FXX,"0",,"","MULTIPOLYGON Z(((867400.1 6275956.2 117.7, 867403 6275947.8 119.7, 867404.7 6275946.8 119.5, 867431.9 6275958.7 119.1, 867429.3 6275963.3 119.1, 867434.1 6275965.2 119.1, 867436.4 6275961.1 119.2, 867435.1 6275960.6 119.2, 867436.1 6275958.5 118, 867434.1 6275954.4 117.9, 867433.8 6275945.4 117.8, 867440.2 6275945.9 117.5, 867443.2 6275941.3 117.5, 867445.2 6275942.4 117.5, 867438.1 6275955.7 117.9, 867441.9 6275957.3 117.9, 867440.3 6275961.1 119, 867442.7 6275962.2 119.1, 867442.4 6275963.1 119.1, 867447.9 6275965.2 119.3, 867453.2 6275953.8 119.9, 867459.8 6275956.5 120.4, 867455.2 6275967.1 120.3, 867464.5 6275970.1 120.1, 867463.6 6275972.9 120.1, 867466.7 6275974.3 120.1, 867462.2 6275985.4 120, 867456 6275983.1 120, 867457.9 6275978.4 119.9, 867456.9 6275977.9 119.9, 867458.3 6275974.6 119.9, 867447.9 6275971.4 119.9, 867444.5 6275979.4 119, 867437.4 6275977 119, 867437.8 6275974.2 119, 867413.7 6275963.8 119.4, 867414.1 6275961.5 119.4, 867400.1 6275956.2 117.7)))","LINESTRING (867400.1 6275941.3, 867466.7 6275985.4)"
BATIMENT0000000224734139,Indifférenciée,Indifférencié,,false,En service,false,2009-09-30 18:18:01.343,2022-04-21 09:54:58.350,,,2008-07-01,true,"",,,Photogrammétrie,2.5,Photogrammétrie,1.5,"",,,,,2.90,251.50,,,,,Restit PVA2008,,,Imagerie aérienne,,TA=1BDU-0BDP;TX=0;TY=0;Id Parcelle=;Type BDP=;Anc. SG2D=Photogrammétrie;Anc. CLEABS=BATIMENT0000000224734139;,"",,,,"",41799296,FXX,"806b8d1f5db032ec95f9370fee2ab1dd",,,"MULTIPOLYGON Z(((923504.1 6764303.2 254.4, 923500.6 6764298.8 254.4, 923512.4 6764289.8 254.4, 923515.4 6764293.9 254.4, 923504.1 6764303.2 254.4)))","LINESTRING (923500.6 6764289.8, 923515.4 6764303.2)"
BATIMENT0000000227887556,Indifférenciée,Indifférencié,,false,En service,true,2010-01-12 18:31:33.566,,2013-06-10 10:28:59.128,,,true,"",,"",BDTopo,2.5,BDTopo,1.5,"",,,,,19.80,50.00,,,,,"",,,Imagerie aérienne,,"","",,,,"",9459256,FXX,"0",,"","MULTIPOLYGON Z(((525454.2 6701572.8 69.3, 525461.1 6701575.3 60.3, 525467 6701536.9 60.7, 525465.7 6701524.7 59.2, 525464 6701514.7 59.3, 525464.6 6701507.6 60.3, 525466 6701497 60.2, 525456.5 6701495.1 59.9, 525455.1 6701502.3 60.1, 525445.5 6701500.8 56.1, 525444.4 6701506 56.2, 525446.1 6701506.7 56.2, 525445.2 6701509.8 56.3, 525451.5 6701510.4 57.3, 525452.3 6701517.5 57.7, 525437.8 6701518.1 57.9, 525436.8 6701510.1 56.3, 525437.4 6701501.2 55.8, 525430.7 6701499.6 55.5, 525430.2 6701502.5 54.8, 525424.5 6701501.8 53.8, 525422.7 6701509.5 54, 525428.4 6701509.7 55.5, 525428.3 6701515 56.3, 525431 6701535.5 58.1, 525437.4 6701535.2 58.2, 525437.5 6701525 58.2, 525448.9 6701523.6 58.2, 525449.2 6701526.9 55.6, 525456.4 6701525.6 58, 525458.6 6701534.7 60.1, 525448.7 6701534.2 59.8, 525447.9 6701539.6 60, 525451.9 6701540.5 60.2, 525451.8 6701543.5 61, 525446.6 6701543.3 61.1, 525445.7 6701547.8 61.2, 525454 6701549.7 59.8, 525453.2 6701560.7 59.5, 525440.9 6701557.6 56.2, 525440.2 6701559.6 56.2, 525437.3 6701559.3 63.8, 525432.7 6701558.6 64.8, 525433 6701555.3 64.6, 525425.4 6701554.8 64.7, 525428.7 6701547.3 64.7, 525426.4 6701521.5 63, 525419.4 6701520.3 63.3, 525419.5 6701523.4 63.5, 525413.4 6701523.4 63.7, 525412.8 6701531.2 63.6, 525405.7 6701531.6 61.3, 525397.5 6701531.3 56.5, 525397.5 6701535.1 64.3, 525379.9 6701530.4 62.6, 525377 6701539.3 61.9, 525405.8 6701549.4 65.6, 525411.7 6701554.6 65.5, 525416.8 6701550.1 65.6, 525422.9 6701551.8 65.6, 525420.9 6701564.6 66.5, 525428.9 6701573.8 69.8, 525447.5 6701592.9 69.8, 525449.8 6701592.6 69.8, 525454.2 6701572.8 69.3)))","LINESTRING (525377 6701495.1, 525467 6701592.9)"
BATIMENT0000000228001099,Indifférenciée,Indifférencié,,false,En service,true,2010-01-18 15:52:48.766,2010-06-17 15:42:56.064,2010-07-09 09:47:31.611,,,true,"",,"",Photogrammétrie,2.5,Photogrammétrie,1.5,"",,,,,20.00,54.80,,,,,"",,,Imagerie aérienne,,"","",,,,"",4897923,FXX,"0",,"","MULTIPOLYGON Z(((656189.8 6861554.3 74.8, 656175.4 6861550.4 74.8, 656175.7 6861549.4 74.8, 656171.1 6861548.3 74.8, 656171.9 6861544.8 74.8, 656174 6861544.8 74.8, 656176.8 6861544.9 74.8, 656178.8 6861544.9 74.8, 656182.2 6861545.1 74.8, 656190 6861546.8 74.8, 656190.9 6861547.1 74.8, 656191.8 6861547.5 74.8, 656191.3 6861549.1 74.8, 656189.8 6861554.3 74.8)))","LINESTRING (656171.1 6861544.8, 656191.8 6861554.3)"
BATIMENT0000000228001101,Indifférenciée,Indifférencié,,false,En service,true,2010-01-18 15:52:48.766,2010-06-17 15:42:56.064,2010-07-09 09:47:31.611,,,true,"",,"",Photogrammétrie,2.5,Photogrammétrie,1.5,"",,,,,10.10,57.60,,,,,"",,,Imagerie aérienne,,"","",,,,"",4897923,FXX,"0",,"","MULTIPOLYGON Z(((656180 6861534.8 67.7, 656175.1 6861533.8 67.7, 656174.1 6861533.6 67.7, 656173.6 6861537.6 67.7, 656173.5 6861538.5 67.7, 656171.9 6861544.8 67.7, 656174 6861544.8 67.7, 656176.8 6861544.9 67.7, 656178.8 6861544.9 66.5, 656180 6861534.8 67.7)))","LINESTRING (656171.9 6861533.6, 656180 6861544.9)"
